produto,price,entregue
Creme Anti-Ressecamento,843.33,False
Cadeira de Jantar,953.86,True
Recipiente de Alimento,714.16,True
Perfume,416.03,True
Macbook,365.09,True
Creme Anti-Inflamação,552.96,True
Tenis,598.41,True
Boné,478.75,True
Monitor 144Hz,142.15,False
Macbook,443.34,False
Creme Anti-Inflamação,486.74,True
Anel,162.77,True
Monitor Curvo,176.66,True
Sofá,235.34,False
Creme Anti-Acne,567.59,True
Cadeira de Escritório,398.34,False
Creme Anti-Estrias,626.64,False
Monitor 240Hz,753.82,False
Cama Box com Baú, Gavetas e Criado-Mudo,307.7,True
Mochila,925.01,False
Notebook,887.18,True
Cama Box King Size,466.58,True
Macbook,986.54,True
Mochila,182.98,False
Mesa de Centro,88.41,False
Chapéu,619.9,False
Boné,633.47,False
Monitor 120Hz,971.71,False
Creme Anti-Inflamação,784.91,True
Recipiente de Plástico,618.02,True
Cama Box com Gavetas e Cabeceira,196.67,False
Monitor 200Hz,476.91,False
Guarda-Roupa Planejado,617.72,False
Recipiente de Plástico,694.98,False
Monitor Touchscreen,87.05,False
Óculos de Grau,561.95,True
Monitor 200Hz,539.56,True
Guarda-Roupa Casal,569.65,False
Cama Box Casal,247.61,False
Cadeira de Jantar,669.08,True
Anel,350.69,True
Cama Box,179.45,False
Sofá de Canto,726.92,False
Cama Box com Baú e Criado-Mudo,406.95,True
Recipiente de Higiene,397.38,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,349.45,True
Cama Box,518.85,False
Bermuda,333.23,True
Creme Anti-Estrias,549.5,False
Guarda-Roupa Planejado,853.45,False
Creme Anti-Manchas,850.4,True
Sofá-Cama,812.53,True
Sofá-Cama,594.36,False
Anel,617.81,True
All-in-One,420.4,False
Boné,236.33,False
Creme Anti-Ressecamento,61.87,False
Creme Anti-Ressecamento,517.51,True
Cadeira de Jantar,419.0,False
Cama Box com Cabeceira,520.87,True
Notebook,865.12,True
Bermuda,255.51,False
Óculos de Grau,343.76,False
Cadeira de Escritório,240.85,True
Monitor 165Hz,426.93,False
Creme Anti-Idade,791.85,True
Mesa de Escritório,860.4,True
Bermuda,363.41,False
Camisa,213.8,False
Netbook,231.94,True
Brinco,794.46,True
All-in-One,674.2,True
Monitor Full HD,611.5,True
Carteira,589.21,False
Cama Box Casal,224.45,False
Boné,538.63,False
Cadeira de Escritório,797.03,True
Creme Dental,700.99,False
Recipiente de Alimento,390.22,False
Monitor 75Hz,97.61,False
Protetor Solar,874.82,True
Monitor 120Hz,556.43,True
Monitor 165Hz,771.69,False
Mesa de Centro,171.5,True
Óculos de Grau,880.29,False
Cama Box com Baú, Cabeceira e Criado-Mudo,214.46,False
Creme Anti-Ressecamento,725.21,True
Monitor 75Hz,149.72,True
Monitor Curvo,374.99,True
Creme Anti-Espinhas,634.97,True
Creme Anti-Inflamação,214.49,True
Mini PC,981.44,False
Recipiente de Papel,145.55,True
Cadeira Dobrável,74.3,False
Cadeira de Praia,723.19,True
Cama Box com Baú, Gavetas e Cabeceira,749.71,True
Netbook,340.82,True
Creme Anti-Celulite,89.05,True
Cama Box com Baú, Cabeceira e Criado-Mudo,531.36,False
Cama Box Queen Size,753.04,False
Cama Box Casal,686.84,False
Sofá 2 Lugares,432.32,True
Tenis,207.38,True
Guarda-Roupa Casal,282.35,False
Recipiente de Bebida,281.96,False
Monitor Gamer,971.36,False
Ultrabook,272.05,False
All-in-One,960.91,True
Recipiente de Limpeza,586.8,False
Monitor Full HD,329.56,True
Recipiente de Alimento,470.6,False
Netbook,179.76,False
Chapéu,651.36,True
Cama Box com Baú, Cabeceira e Criado-Mudo,587.21,False
Guarda-Roupa Planejado,754.0,True
Cama Box,589.66,True
Cama Box com Criado-Mudo,684.49,False
Shampoo,680.5,False
Recipiente de Lixo,964.47,True
Cadeira Gamer,385.5,True
Monitor 75Hz,248.13,False
Hidratante,180.47,True
Creme Anti-Olheiras,284.4,False
Cama Box com Gavetas e Cabeceira,287.57,True
Cadeira de Escritório,838.24,True
Recipiente de Bebida,602.83,True
Notebook,797.83,True
Monitor Touchscreen,363.7,True
Cama Box Casal,764.45,False
Bolsa,752.13,True
Cinto,576.23,False
Creme Anti-Idade,265.68,False
Mochila,120.0,True
Tenis,916.65,False
Óculos de Grau,777.62,True
Desktop,710.18,True
Guarda-Roupa Infantil,608.13,True
Monitor 240Hz,140.77,False
Cama Box com Gavetas e Cabeceira,313.34,False
Cama Box com Cabeceira,229.95,False
Creme Anti-Espinhas,762.48,True
Cama Box com Gavetas e Cabeceira,628.88,False
Mini PC,368.33,False
Creme Anti-Acne,322.11,False
Cadeira Dobrável,120.47,True
Sabonete,630.77,True
Guarda-Roupa,787.69,True
Sofá 3 Lugares,130.68,False
Sofá de Canto,749.3,True
Creme Anti-Inflamação,208.68,True
Cama Box Queen Size,869.04,True
Mesa de Centro,901.58,True
Monitor Curvo,630.9,False
Chapéu,843.16,True
Cama Box com Gavetas e Cabeceira,867.09,True
Monitor 240Hz,359.64,False
Ultrabook,91.93,True
Monitor 240Hz,966.21,False
Recipiente de Alimento,459.21,True
Mesa de Centro,384.56,False
Desktop,792.28,False
Recipiente de Plástico,984.28,True
Cama Box com Criado-Mudo,215.14,False
Creme Anti-Inflamação,387.23,True
Monitor Full HD,342.01,False
Sofá-Cama,454.46,True
Creme Anti-Acne,178.95,False
Sofá 4 Lugares,914.55,True
Guarda-Roupa Infantil,770.9,False
Creme Anti-Inflamação,977.07,True
Netbook,594.63,True
Recipiente de Limpeza,322.0,False
Tenis,651.72,False
Monitor 240Hz,54.83,True
Mini PC,202.56,True
Recipiente de Lixo,216.17,True
Cama Box,665.05,False
Desodorante,314.48,True
Guarda-Roupa Casal,331.8,True
Escova de Dente,56.57,True
Creme Anti-Acne,164.77,True
Recipiente de Alimento,480.97,False
Cama Box com Cabeceira,247.19,False
Cadeira Dobrável,899.87,False
Cama Box,838.7,False
Camisa,754.07,True
Recipiente de Bebida,59.96,True
Creme Anti-Inflamação,413.08,False
Guarda-Roupa Embutido,294.35,False
Colar,722.18,False
Creme Anti-Manchas,58.92,False
Mini PC,794.5,False
Cama Box com Baú e Gavetas,232.32,True
Recipiente de Bebida,84.97,True
Sabonete,561.04,True
Recipiente de Plástico,66.71,True
Guarda-Roupa Embutido,862.79,False
Relógio,814.77,False
Cama Box com Baú, Gavetas e Criado-Mudo,719.71,True
Monitor 200Hz,778.26,True
Guarda-Roupa Infantil,160.56,True
Cama Box com Gavetas e Criado-Mudo,586.41,False
Guarda-Roupa Casal,449.63,False
Monitor Curvo,634.24,False
Protetor Solar,264.56,True
Camisa,843.93,True
Monitor 360Hz,926.67,False
Recipiente de Bebida,583.57,True
Cama Box com Baú, Gavetas e Cabeceira,567.82,False
Recipiente de Papel,776.95,True
Guarda-Roupa Solteiro,541.53,False
Monitor 240Hz,557.26,False
Cama Box com Gavetas e Criado-Mudo,885.64,False
Escova de Dente,588.58,True
Macbook,250.35,False
Monitor Curvo,68.74,True
Cadeira de Praia,112.39,True
Netbook,650.42,True
Guarda-Roupa Casal,109.55,False
Monitor 120Hz,641.73,False
Monitor 280Hz,252.92,False
Sofá 2 Lugares,193.11,False
Cadeira Gamer,673.57,False
Anel,208.28,False
Monitor Ultrawide,676.74,True
Guarda-Roupa,727.52,True
Monitor 200Hz,408.21,False
Perfume,64.56,False
Recipiente de Lixo,748.39,False
Monitor 4K,738.09,False
Creme Dental,269.12,False
Camisa,143.35,True
Creme Anti-Olheiras,426.15,True
Monitor 280Hz,770.59,False
Ultrabook,660.74,False
Desodorante,540.57,False
Sofá de Canto,703.95,False
Mini PC,980.01,True
Creme Anti-Irritação,567.68,True
Cama Box com Baú e Gavetas,868.6,False
All-in-One,943.37,True
Creme Anti-Envelhecimento,177.58,True
All-in-One,930.3,True
Monitor 120Hz,478.62,False
Cama Box,832.83,True
Sofá 4 Lugares,972.56,True
Sabonete,448.82,True
Cama Box com Baú e Cabeceira,903.41,True
Brinco,210.7,True
Óculos de Grau,731.09,True
Guarda-Roupa Infantil,635.33,False
Creme Anti-Olheiras,149.4,True
Monitor 60Hz,971.85,True
Tenis,812.6,True
Monitor 60Hz,699.48,False
Cama Box com Cabeceira e Criado-Mudo,746.08,False
Recipiente de Plástico,121.57,False
Sofá,934.25,True
Cama Box com Baú, Cabeceira e Criado-Mudo,542.45,False
Protetor Labial,624.83,True
Protetor Labial,139.71,False
Computador,653.51,True
Óculos de Grau,209.51,True
Monitor Gamer,119.46,True
Cama Box Queen Size,253.97,True
Sabonete,115.56,True
Computador,819.42,True
Cama Box Queen Size,391.91,False
Recipiente de Higiene,525.31,True
Creme Anti-Manchas,132.97,False
Cinto,740.37,True
Monitor 60Hz,633.32,True
Mesa de Jantar,132.37,True
Creme Anti-Inflamação,564.98,True
Cama Box com Criado-Mudo,580.32,True
Cinto,367.87,True
Monitor 360Hz,359.72,False
Creme Anti-Espinhas,155.14,True
Creme Anti-Estrias,326.61,True
Protetor Solar,273.92,True
Guarda-Roupa Embutido,377.78,False
Boné,535.57,False
Carteira,98.12,False
Hidratante,641.18,False
Monitor Curvo,376.13,True
Computador,157.06,True
All-in-One,369.62,False
Cama Box com Baú, Gavetas e Cabeceira,915.86,False
Cama Box com Baú, Gavetas e Criado-Mudo,888.16,False
Cadeira Dobrável,483.42,True
Cama Box com Gavetas e Cabeceira,203.16,True
Guarda-Roupa Solteiro,239.23,True
Cama Box com Baú, Gavetas e Cabeceira,708.21,False
Creme Anti-Inflamação,491.35,True
Cadeira Dobrável,880.19,False
Anel,760.7,True
Creme Anti-Rugas,877.0,True
Cama Box com Baú e Gavetas,234.85,True
Cama Box com Baú, Gavetas e Criado-Mudo,663.9,False
Óculos de Grau,362.89,False
Escova de Dente,234.24,False
Fio Dental,289.25,True
Creme Anti-Idade,717.24,False
Netbook,685.87,False
Creme Anti-Idade,95.93,True
Creme Anti-Ressecamento,181.59,False
Cadeira Gamer,964.08,False
Monitor 360Hz,219.07,False
Cama Box Solteiro,566.86,True
Monitor 120Hz,653.6,True
Monitor 240Hz,73.89,False
Recipiente de Vidro,184.59,True
Creme Anti-Celulite,398.05,True
Sofá,520.43,False
Cadeira de Escritório,921.54,True
Cama Box com Gavetas e Criado-Mudo,200.04,True
Guarda-Roupa,949.44,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,887.05,False
Creme Anti-Ressecamento,191.13,True
Desktop,763.42,True
Creme Anti-Cravos,876.96,False
Guarda-Roupa Casal,206.65,True
Cama Box com Gavetas e Criado-Mudo,649.35,False
Cama Box Queen Size,361.82,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,829.32,False
Monitor 4K,962.7,True
Recipiente de Vidro,617.87,True
Recipiente de Papel,644.81,True
Sofá 4 Lugares,307.44,True
Netbook,579.32,True
Creme Dental,94.86,True
Anel,741.09,True
Mesa de Jantar,392.19,True
Guarda-Roupa Infantil,365.83,False
Escova de Dente,292.01,True
Guarda-Roupa Casal,926.19,True
Monitor Touchscreen,321.39,True
Recipiente de Papel,859.93,True
Sabonete,353.26,True
Cama Box com Baú, Gavetas e Cabeceira,372.59,False
Guarda-Roupa Infantil,209.38,False
Guarda-Roupa,908.86,False
Perfume,584.27,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,764.93,True
Cadeira Dobrável,331.65,False
Recipiente de Bebida,768.7,False
Mesa de Jantar,996.63,True
Creme Anti-Ressecamento,566.7,False
Recipiente de Bebida,598.28,False
Óculos de Grau,835.48,True
Monitor 60Hz,491.03,False
Óculos de Grau,235.85,True
Creme Anti-Espinhas,732.73,True
Desktop,551.85,True
Cama Box com Baú e Gavetas,985.77,True
Creme Anti-Ressecamento,405.89,True
Monitor 360Hz,637.95,False
Recipiente de Alimento,819.94,False
Creme Anti-Espinhas,119.82,False
Cama Box King Size,138.08,False
Cama Box com Cabeceira e Criado-Mudo,906.12,True
Monitor 144Hz,808.74,False
Monitor 165Hz,818.67,True
Cadeira de Praia,941.37,True
Cadeira de Jantar,853.51,True
Creme Anti-Inflamação,444.73,True
All-in-One,699.9,True
Cama Box Casal,459.02,False
Guarda-Roupa Planejado,444.3,True
Monitor 200Hz,686.82,True
Monitor 200Hz,258.31,True
Notebook,268.12,False
Cama Box com Baú, Gavetas e Criado-Mudo,797.04,False
Guarda-Roupa Infantil,686.52,False
Anel,675.55,False
Sofá 3 Lugares,397.21,False
All-in-One,723.59,False
Recipiente de Bebida,297.77,False
Mesa de Escritório,329.56,True
Creme Anti-Celulite,56.37,False
Creme Anti-Acne,831.85,False
Carteira,675.95,False
Cama Box Baú,338.69,False
Netbook,991.58,True
Cama Box Queen Size,980.57,True
Creme Anti-Idade,358.71,False
Creme Anti-Acne,660.67,True
Anel,552.8,True
Sofá-Cama,634.69,False
Sofá,727.45,False
Cama Box com Gavetas,554.84,False
Calça,906.21,False
Cadeira Gamer,625.83,False
Monitor Touchscreen,508.86,True
Sofá,930.57,False
Cama Box com Baú e Cabeceira,393.75,True
Creme Anti-Irritação,521.16,True
Sofá 2 Lugares,251.93,False
Monitor 280Hz,704.84,True
Cama Box com Gavetas e Criado-Mudo,510.49,False
Mesa de Centro,75.77,True
Creme Anti-Irritação,191.66,True
Cama Box com Gavetas,943.18,False
Relógio,200.03,False
Monitor 75Hz,354.41,False
Recipiente de Papel,140.46,True
Mochila,783.25,False
Cama Box com Criado-Mudo,803.79,True
Monitor Ultrawide,686.74,False
Monitor 60Hz,682.04,True
Óculos de Grau,708.19,False
Creme Anti-Acne,323.65,True
Cama Box com Gavetas e Criado-Mudo,346.94,False
Creme Anti-Olheiras,969.6,False
Monitor 165Hz,461.25,True
Mochila,798.46,True
Cama Box com Gavetas e Criado-Mudo,480.68,True
Cama Box com Baú e Gavetas,844.82,False
Creme Anti-Ressecamento,985.57,True
Recipiente de Limpeza,533.25,True
Monitor 60Hz,670.74,False
Sofá,851.74,True
Cama Box com Baú, Gavetas e Criado-Mudo,846.51,True
Cama Box com Baú e Criado-Mudo,845.94,False
Computador,62.73,True
Desodorante,834.34,True
Netbook,151.47,False
Recipiente de Plástico,596.76,False
Computador,728.77,True
Creme Anti-Rugas,197.68,True
Mochila,144.22,True
Cama Box com Baú, Gavetas e Cabeceira,760.07,False
Monitor 165Hz,457.27,True
Monitor 200Hz,698.8,True
Cama Box com Gavetas e Criado-Mudo,276.39,True
Cama Box com Gavetas e Criado-Mudo,65.19,True
Monitor 240Hz,257.29,True
Guarda-Roupa Infantil,110.17,False
Cadeira de Jantar,915.76,True
Computador,393.54,False
Camisa,104.26,True
Monitor Full HD,968.07,True
Notebook,721.92,False
Guarda-Roupa Solteiro,50.3,False
Sabonete,935.13,False
Monitor Touchscreen,847.72,False
Anel,217.45,True
Recipiente de Bebida,983.48,True
Fio Dental,332.24,True
Tenis,465.79,False
Cadeira de Praia,176.16,False
Shampoo,396.75,True
Monitor 240Hz,416.93,False
Brinco,732.65,False
Computador,562.8,True
Creme Anti-Inflamação,561.59,True
Condicionador,363.53,True
Cadeira de Jantar,708.34,False
Creme Anti-Idade,322.83,False
Protetor Labial,175.64,False
Creme Anti-Ressecamento,378.33,False
Monitor Full HD,711.01,True
Monitor 75Hz,52.56,True
Recipiente de Papel,632.96,False
Mochila,467.47,True
Hidratante,446.93,True
Creme Anti-Inflamação,253.81,True
Creme Anti-Estrias,409.28,False
Recipiente de Limpeza,941.07,True
Cama Box com Gavetas, Cabeceira e Criado-Mudo,59.52,True
Computador,882.01,True
Cadeira de Escritório,884.8,True
Mini PC,200.28,True
Desktop,924.05,False
Creme Anti-Irritação,818.5,False
Monitor Touchscreen,874.56,True
Relógio,768.12,False
Creme Anti-Espinhas,574.93,True
Guarda-Roupa Embutido,507.03,True
Recipiente de Lixo,405.73,True
Mini PC,432.33,True
Guarda-Roupa Casal,654.53,False
Cinto,532.38,False
Ultrabook,487.94,False
Sofá 3 Lugares,736.04,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,756.16,False
Cama Box com Cabeceira e Criado-Mudo,262.43,False
Cama Box com Cabeceira e Criado-Mudo,475.43,False
Boné,240.68,True
Monitor 60Hz,721.96,False
Protetor Solar,911.27,False
Tenis,419.7,True
Monitor 360Hz,471.53,False
Desodorante,313.88,False
Creme Anti-Olheiras,662.57,True
Monitor 200Hz,404.23,False
Creme Anti-Olheiras,602.85,False
Brinco,990.41,False
Monitor 144Hz,461.11,False
Hidratante,535.93,True
Cadeira de Escritório,931.05,False
Monitor 240Hz,771.69,True
Cama Box com Cabeceira e Criado-Mudo,394.99,False
Creme Anti-Cravos,95.39,False
Cadeira Dobrável,655.15,True
Desodorante,888.55,False
Monitor 240Hz,170.41,False
Monitor Full HD,312.24,True
Calça,315.47,True
Sofá 4 Lugares,951.35,False
Monitor Touchscreen,225.6,False
Cadeira de Escritório,427.41,True
Relógio,785.08,False
Sofá 4 Lugares,671.34,False
Hidratante,827.35,True
Cama Box com Baú e Gavetas,400.14,False
Recipiente de Plástico,380.09,False
Monitor Curvo,814.6,False
Creme Anti-Cravos,145.24,False
Fio Dental,692.91,True
Cama Box com Gavetas,448.8,True
Protetor Solar,568.11,False
Monitor 280Hz,693.39,True
Monitor 240Hz,792.14,False
Mini PC,933.28,True
All-in-One,647.86,True
Bolsa,413.49,True
Recipiente de Vidro,843.59,True
Monitor 360Hz,435.61,False
Monitor 120Hz,167.15,True
Calça,396.77,True
Camisa,524.28,True
Cadeira de Praia,141.19,True
Monitor 120Hz,71.97,False
Carteira,66.58,True
Creme Anti-Ressecamento,677.79,True
Colar,716.16,True
Recipiente de Higiene,359.45,False
Desktop,208.89,True
Creme Anti-Ressecamento,784.4,True
Creme Anti-Olheiras,833.91,False
Recipiente de Bebida,749.42,True
Boné,299.0,True
Tenis,731.92,False
Creme Anti-Espinhas,871.66,False
Creme Anti-Idade,991.81,False
Sofá 3 Lugares,335.93,False
Cama Box com Gavetas e Criado-Mudo,547.66,False
Cama Box com Gavetas, Cabeceira e Criado-Mudo,198.74,True
Cama Box com Criado-Mudo,579.1,False
Chapéu,707.06,False
Creme Anti-Inflamação,391.86,False
Creme Anti-Irritação,143.94,False
Cama Box,388.51,True
Cama Box,772.54,False
Recipiente de Bebida,900.11,False
Sofá 3 Lugares,476.81,False
Camisa,221.47,False
Cadeira Gamer,604.41,True
Monitor 360Hz,73.9,True
Mini PC,108.36,True
Creme Anti-Manchas,224.73,True
Cadeira Gamer,403.6,True
Creme Anti-Irritação,281.94,True
Protetor Solar,416.93,True
Monitor Full HD,869.55,False
Recipiente de Higiene,802.48,False
Anel,554.72,True
Creme Anti-Ressecamento,101.0,True
Creme Anti-Estrias,600.78,True
Creme Anti-Inflamação,199.14,True
Guarda-Roupa Casal,771.83,True
Perfume,172.59,True
Ultrabook,584.63,False
Creme Anti-Olheiras,920.3,False
Notebook,726.62,False
Cama Box,743.92,False
Monitor 144Hz,748.11,True
Mini PC,426.65,True
Guarda-Roupa Infantil,128.25,True
Sofá-Cama,402.36,False
Hidratante,587.13,True
Cama Box Casal,267.07,False
Mesa de Escritório,834.99,False
Creme Anti-Irritação,161.11,False
Recipiente de Higiene,162.5,True
Monitor 60Hz,709.45,False
Monitor 4K,822.07,True
Cadeira de Jantar,425.84,True
Recipiente de Papel,153.42,False
Sofá,694.59,False
Cadeira de Praia,642.63,True
Creme Anti-Ressecamento,753.44,False
Cama Box com Baú, Gavetas e Criado-Mudo,494.44,False
Creme Anti-Espinhas,429.16,False
Macbook,790.41,True
Computador,545.62,True
Creme Anti-Cravos,149.94,False
Creme Anti-Ressecamento,305.77,True
Creme Anti-Ressecamento,296.34,True
Cadeira de Jantar,372.48,False
Mesa de Escritório,614.44,True
Protetor Labial,635.57,False
Recipiente de Papel,509.5,True
Guarda-Roupa Casal,331.82,True
Cadeira Dobrável,470.14,False
Pulseira,263.28,True
Mesa de Centro,299.84,False
Monitor 120Hz,158.07,False
Cama Box com Cabeceira e Criado-Mudo,456.05,True
Chapéu,62.62,False
Sofá de Canto,602.65,False
Pulseira,194.09,True
Guarda-Roupa,151.82,False
Recipiente de Vidro,90.0,True
Sofá 4 Lugares,979.05,True
Protetor Labial,587.63,False
Cama Box com Baú, Gavetas e Criado-Mudo,791.14,True
Monitor 120Hz,534.14,False
Recipiente de Higiene,380.68,False
Monitor Gamer,920.78,True
Recipiente de Papel,306.1,True
Creme Anti-Ressecamento,416.22,True
Cama Box Casal,893.85,True
Óculos de Sol,472.45,False
All-in-One,608.81,False
Protetor Solar,158.48,False
